investimento_fsa,coproducao,fomento_indireto,publico_total,qtd_sessoes,dias_cartaz,renda_total,independente,cat_duracao,animacao,documentario,ficcao,variedades,videomusical
True,False,False,56.0,16.0,15.0,640.0,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,472.0,25.0,25.0,9411.68,False,LONGA METRAGEM,False,True,False,False,False
True,False,False,683.0,115.0,49.0,8719.86,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,900.0,130.0,33.0,7404.78,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,135.0,6.0,6.0,1620.0,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,23527.0,886.0,79.0,416750.35,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,50.0,21.0,21.0,879.13,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,66466.0,3493.0,27.0,841066.57,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,6.0,2.0,2.0,66.0,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,3610.0,433.0,28.0,87874.36,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,1209.0,128.0,56.0,13281.93,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,318.0,37.0,37.0,7577.200000000001,True,MÉDIA METRAGEM,False,True,False,False,False
True,False,False,97.0,13.0,12.0,763.5,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,3761.0,265.0,49.0,46915.13,True,LONGA METRAGEM,True,False,False,False,False
True,False,True,25802.0,2214.0,20.0,429867.98,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,21.0,6.0,6.0,144.0,True,LONGA METRAGEM,False,True,False,False,False
True,True,False,389.0,100.0,19.0,6436.77,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,604.0,111.0,26.0,9499.84,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,11735.0,1843.0,56.0,194602.14,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,4.0,5.0,5.0,79.76,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,199.0,169.0,145.0,3968.0600000000004,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,74.0,7.0,6.0,1129.14,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,6.0,6.0,6.0,119.64000000000001,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,4798.0,677.0,113.0,78513.23,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,24.0,10.0,7.0,449.17,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,2203.0,155.0,42.0,26849.5,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,754.0,72.0,35.0,11556.5,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,782.0,129.0,46.0,10041.12,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,1339.0,117.0,38.0,16942.04,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,133.0,33.0,22.0,2056.85,False,LONGA METRAGEM,False,True,False,False,False
False,True,True,349.0,85.0,25.0,2963.47,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,636.0,39.0,32.0,11184.12,True,LONGA METRAGEM,False,True,False,False,False
True,True,False,134.0,35.0,16.0,2352.25,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,5346.0,257.0,27.0,78672.15,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,0.0,2.0,2.0,0.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,118.0,4.0,4.0,985.0,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,488.0,68.0,7.0,10525.15,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,6593.0,1069.0,33.0,105462.25,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,6.0,3.0,3.0,81.48,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,13111.0,1511.0,56.0,240239.76,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,80.0,26.0,14.0,650.07,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,14442.0,1487.0,33.0,273392.33,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,87.0,34.0,18.0,1535.88,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,8556.0,574.0,92.0,118593.31,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,406119.0,14532.0,129.0,7602613.22,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,2260.0,170.0,47.0,45277.17,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,14.0,1.0,1.0,268.78,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,2797.0,96.0,19.0,30513.99,True,LONGA METRAGEM,False,True,False,False,False
True,True,False,32.0,19.0,11.0,233.28,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,20.0,5.0,5.0,170.56,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,1782.0,230.0,59.0,21335.07,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,5770.0,218.0,29.0,75690.41,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,30.0,6.0,6.0,205.2,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,2894.0,635.0,14.0,49036.58,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,1050.0,160.0,42.0,12643.48,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,744.0,135.0,44.0,10393.68,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,988.0,134.0,25.0,11602.19,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,15.0,3.0,3.0,50.4,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,556.0,94.0,33.0,7409.64,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,286.0,50.0,16.0,4407.58,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,88.0,20.0,11.0,1576.17,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,2102.0,170.0,51.0,17665.84,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,135.0,10.0,10.0,1632.84,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,327976.0,8063.0,124.0,6215045.45,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,103961.0,2233.0,213.0,1742582.97,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,2270.0,138.0,46.0,20869.61,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,908.0,165.0,155.0,18105.52,True,LONGA METRAGEM,False,False,True,False,False
True,True,True,22.0,8.0,8.0,433.0,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,375.0,66.0,21.0,5542.8,True,LONGA METRAGEM,True,False,False,False,False
True,False,True,29995.0,1920.0,23.0,440563.12,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,8.0,1.0,1.0,120.0,True,LONGA METRAGEM,True,False,False,False,False
False,False,False,45.0,7.0,7.0,897.3000000000001,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,715.0,113.0,15.0,11169.04,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,149091.0,6762.0,52.0,2211378.33,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,36824.0,3273.0,28.0,686276.99,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,21.0,6.0,6.0,294.39,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,38.0,11.0,11.0,554.0,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,141.0,13.0,13.0,1946.0,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,109.0,7.0,7.0,1435.0,True,LONGA METRAGEM,False,False,True,False,False
False,True,True,139.0,42.0,16.0,2610.53,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,62.0,17.0,17.0,1366.98,True,LONGA METRAGEM,False,False,True,False,False
True,True,True,4363.0,359.0,42.0,69931.66,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,3290.0,374.0,339.0,53565.54,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,38043.0,299.0,8.0,563029.48,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,282.0,35.0,21.0,2803.0,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,125868.0,6542.0,46.0,2412050.01,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,86.0,16.0,11.0,1695.72,False,LONGA METRAGEM,False,False,True,False,False
True,False,False,92.0,9.0,9.0,714.0,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,7777.0,464.0,72.0,113732.24,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,162.0,26.0,26.0,1535.38,True,MÉDIA METRAGEM,False,True,False,False,False
True,True,True,151.0,48.0,8.0,2810.28,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,381.0,76.0,20.0,5179.07,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,56.0,6.0,6.0,347.7,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,362.0,25.0,15.0,3004.0,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,296.0,2.0,2.0,5102.32,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,1074.0,212.0,18.0,23562.52,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,601.0,70.0,20.0,9239.42,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,642.0,123.0,32.0,6755.35,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,643.0,107.0,32.0,8693.7,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,58.0,19.0,9.0,1241.16,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,1669.0,80.0,41.0,14657.56,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,56.0,2.0,2.0,1116.64,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,34.0,4.0,4.0,677.96,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,256.0,28.0,17.0,2942.55,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,114.0,31.0,31.0,697.9000000000001,True,MÉDIA METRAGEM,False,True,False,False,False
True,False,True,269362.0,10968.0,61.0,4537651.95,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,123.0,20.0,20.0,2452.6200000000003,True,MÉDIA METRAGEM,False,False,True,False,False
False,False,False,0.0,1.0,1.0,0.0,True,MÉDIA METRAGEM,False,True,False,False,False
False,False,False,309.0,14.0,14.0,6161.46,False,MÉDIA METRAGEM,False,False,False,True,False
False,False,False,4.0,14.0,14.0,79.76,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,13822.0,1486.0,38.0,254767.06,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,868.0,161.0,32.0,14123.53,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,11.0,2.0,1.0,244.75,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,351.0,71.0,20.0,2666.96,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,1076.0,85.0,24.0,5360.04,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,264.0,19.0,18.0,5264.160000000001,True,MÉDIA METRAGEM,False,True,False,False,False
True,False,False,22.0,2.0,2.0,438.68,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,148.0,6.0,6.0,810.5,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,174.0,19.0,15.0,1685.0,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,20499.0,538.0,10.0,332072.82,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,620.0,75.0,61.0,7015.0,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,7907.0,728.0,14.0,143306.19,True,LONGA METRAGEM,True,False,False,False,False
True,True,True,599.0,139.0,56.0,9472.49,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,0.0,1.0,1.0,0.0,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,27.0,7.0,6.0,587.33,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,17.0,7.0,7.0,338.98,False,CURTA METRAGEM,False,False,False,False,True
True,False,True,77934.0,6276.0,55.0,1213918.55,True,LONGA METRAGEM,False,False,True,False,False
False,True,False,1156.0,215.0,35.0,19049.32,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,242.0,41.0,31.0,1934.18,True,MÉDIA METRAGEM,False,False,True,False,False
True,False,False,171.0,29.0,7.0,3040.66,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,739.0,87.0,43.0,12051.43,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,0.0,1.0,1.0,0.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,588.0,19.0,12.0,13038.16,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,16.0,7.0,5.0,276.32,True,LONGA METRAGEM,False,True,False,False,False
False,True,True,57.0,17.0,13.0,1037.03,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,1.0,1.0,1.0,12.0,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,185.0,19.0,15.0,3688.9,True,MÉDIA METRAGEM,False,False,True,False,False
False,False,False,547.0,15.0,1.0,10907.18,True,LONGA METRAGEM,False,False,False,False,True
False,False,False,56.0,17.0,17.0,1116.64,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,27285.0,2076.0,36.0,552625.82,True,LONGA METRAGEM,False,False,True,False,False
False,True,False,729.0,105.0,15.0,12620.21,False,LONGA METRAGEM,False,False,True,False,False
True,False,True,655.0,108.0,90.0,13060.7,True,LONGA METRAGEM,False,True,False,False,False
True,True,False,93.0,11.0,6.0,1011.87,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,22967.0,2440.0,28.0,394715.6,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,431.0,37.0,23.0,4393.7,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,1951.0,220.0,67.0,25929.94,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,389.0,48.0,14.0,5215.08,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,3922.0,227.0,58.0,51771.13,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,108.0,6.0,6.0,2504.0,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,354.0,73.0,26.0,5932.54,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,28.0,6.0,6.0,204.75,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,7518.0,831.0,28.0,146432.45,True,LONGA METRAGEM,False,False,True,False,False
True,True,True,11852.0,671.0,45.0,191022.77,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,1017.0,10.0,6.0,10216.0,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,2447.0,178.0,49.0,38574.3,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,1394.0,91.0,40.0,16015.1,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,1189.0,186.0,48.0,21256.4,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,51.0,4.0,1.0,1016.94,True,MÉDIA METRAGEM,False,False,True,False,False
True,False,True,95.0,24.0,7.0,1130.0,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,1307.0,15.0,14.0,26061.58,True,LONGA METRAGEM,False,True,False,False,False
True,True,True,6205.0,471.0,76.0,111023.32,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,263.0,61.0,25.0,3708.57,True,LONGA METRAGEM,False,True,False,False,False
False,True,True,1422.0,221.0,45.0,26411.46,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,43.0,16.0,16.0,857.4200000000001,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,1609.0,167.0,23.0,29035.43,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,4.0,2.0,1.0,118.92,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,0.0,1.0,1.0,0.0,True,MÉDIA METRAGEM,True,False,False,False,False
True,False,True,1565.0,228.0,39.0,25929.49,True,LONGA METRAGEM,True,False,False,False,False
False,False,True,258.0,14.0,14.0,5144.52,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,1181.0,193.0,41.0,14750.54,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,139.0,6.0,6.0,2771.6600000000003,False,LONGA METRAGEM,False,True,False,False,False
False,False,False,21.0,42.0,35.0,418.74,True,CURTA METRAGEM,False,False,False,False,True
False,False,False,48.0,10.0,6.0,192.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,3.0,2.0,2.0,59.82000000000001,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,477.0,39.0,39.0,9511.380000000001,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,926.0,114.0,30.0,14509.62,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,705.0,41.0,11.0,10335.67,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,90.0,14.0,14.0,1794.6000000000001,True,CURTA METRAGEM,False,False,False,False,True
True,False,False,26.0,1.0,1.0,518.44,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,709.0,60.0,52.0,14137.460000000001,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,0.0,1.0,1.0,0.0,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,9141.0,633.0,113.0,145378.13,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,274.0,18.0,14.0,3280.76,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,430120.0,13785.0,117.0,8264807.06,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,507.0,127.0,38.0,6203.67,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,383.0,112.0,93.0,7637.02,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,34.0,14.0,5.0,227.0,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,31.0,14.0,14.0,618.14,True,CURTA METRAGEM,False,False,False,False,True
True,False,False,44.0,9.0,9.0,877.36,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,5546.0,400.0,77.0,111179.65,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,2771.0,574.0,22.0,53573.06,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,732.0,97.0,23.0,6894.62,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,11.0,1.0,1.0,219.34,True,CURTA METRAGEM,True,False,False,False,False
True,True,False,55.0,19.0,8.0,857.56,True,LONGA METRAGEM,False,True,False,False,False
False,True,False,114.0,46.0,46.0,2273.1600000000003,True,MÉDIA METRAGEM,False,False,True,False,False
False,False,False,293.0,91.0,82.0,5842.42,True,MÉDIA METRAGEM,False,False,True,False,False
False,False,False,146.0,11.0,11.0,2334.7,True,LONGA METRAGEM,False,False,True,False,False
