ano_exibicao,distribuidora,origem_empresa,publico,publico_br,renda,renda_br,titulos_exibidos,titulos_exibidos_br,titulos_lancados,titulos_lancados_br
2009,Ab Filmes,Distribuição Nacional,33255,0,307288.57,0.0,1,0,1,0
2009,Business Telecom,Distribuição Nacional,546,546,2529.5,2529.5,1,1,1,1
2009,Califórnia,Distribuição Nacional,211136,547,1963949.76,2208.5,23,2,11,0
2009,Canal Brasil,Distribuição Nacional,15588,15588,141466.68,141466.68,1,1,1,1
2009,Caraminhola Produções Artísticas,Distribuição Nacional,182,182,886.0,886.0,1,1,1,1
2009,Casa Azul,Distribuição Nacional,230,230,975.38,975.38,2,2,2,2
2009,Cinegrama,Distribuição Nacional,907,907,4717.5,4717.5,1,1,1,1
2009,Cinerama Filmes,Distribuição Nacional,239,239,767.26,767.26,1,1,0,0
2009,Downtown,Distribuição Nacional,101244,101244,837920.74,837920.74,9,9,2,2
2009,Downtown/Riofilme,Distribuição Nacional,1935766,1935766,17137715.53,17137715.53,2,2,2,2
2009,Downtown/Videofilmes,Distribuição Nacional,4119,4119,25713.36,25713.36,1,1,1,1
2009,Espaço Filmes,Distribuição Nacional,7919,7919,57765.5,57765.5,2,2,2,2
2009,Espaço Itaú De Cinema,Distribuição Nacional,77579,0,1387050.0,0.0,2,0,2,0
2009,Europa,Distribuição Nacional,1929856,111553,17488949.17,778112.02,30,4,11,1
2009,Europa/Riofilme,Distribuição Nacional,35629,35629,304073.23,304073.23,1,1,1,1
2009,Filmes Da Mostra,Distribuição Nacional,116023,0,1030667.42,0.0,10,0,7,0
2009,Filmes Do Estação,Distribuição Nacional,164218,84204,1333743.11,632688.31,27,9,11,4
2009,Flashstar Filmes,Distribuição Nacional,65019,0,640518.6,0.0,2,0,1,0
2009,Fox,Distribuição Internacional,29942400,6215189,256396883.0,49659548.0,40,10,19,3
2009,G7 Cinema,Distribuição Nacional,59336,59336,516323.06,516323.06,2,2,2,2
2009,Gávea Filmes E Produções,Distribuição Nacional,2596,2596,16555.5,16555.5,1,1,1,1
2009,Imagem,Distribuição Nacional,6967868,2624229,59948695.0,22549721.18,44,6,31,4
2009,Imovision,Distribuição Nacional,545507,62023,4797885.37,522370.68,61,13,25,5
2009,Já Filmes,Distribuição Nacional,1680,1680,7456.5,7456.5,2,2,0,0
2009,Labovideo Produções Artísticas,Distribuição Nacional,706,706,3862.0,3862.0,1,1,0,0
2009,Miração Filmes,Distribuição Nacional,6026,6026,41827.75,41827.75,1,1,1,1
2009,Mirasul,Distribuição Nacional,104,104,1061.0,1061.0,1,1,1,1
2009,Moviemobz,Distribuição Nacional,234903,37775,2093227.77,319849.45,18,2,16,2
2009,Moviemobz/Riofilme,Distribuição Nacional,74780,74780,724055.76,724055.76,3,3,3,3
2009,O2 Cinema,Distribuição Nacional,591,591,3034.0,3034.0,1,1,1,1
2009,Panda Filmes,Distribuição Nacional,10158,6838,49893.23,26667.23,12,5,7,3
2009,Pandora Filmes,Distribuição Nacional,137245,13448,1143180.8,89541.84,40,11,10,4
2009,Paramount,Distribuição Internacional,8076514,42793,66189369.0,263675.0,17,3,10,1
2009,Paris,Distribuição Nacional,8147077,3238,66210010.61,14678.17,29,1,18,0
2009,Pequena Central,Distribuição Nacional,4532,4532,19171.5,19171.5,2,2,2,2
2009,Pipa Produções,Distribuição Nacional,5511,5511,22811.0,22811.0,6,6,3,3
2009,Playarte,Distribuição Nacional,5368159,284121,46419448.09,2073227.45,33,3,21,2
2009,Polifilmes,Distribuição Nacional,7847,7512,45320.54,44106.07,9,8,3,3
2009,Polifilmes/Topázio Filmes,Distribuição Nacional,625,625,5018.4,5018.4,1,1,1,1
2009,Portfolium Laboratório De Imagens,Distribuição Nacional,221,221,1863.0,1863.0,1,1,1,1
2009,Prana Filmes,Distribuição Nacional,2313,2313,23001.98,23001.98,1,1,1,1
2009,Raiz Distribuidora,Distribuição Nacional,318,318,954.0,954.0,1,1,0,0
2009,Rec Produtores,Distribuição Nacional,736,736,2616.0,2616.0,1,1,1,1
2009,República Pureza,Distribuição Nacional,3546,3546,31690.0,31690.0,1,1,1,1
2009,Riofilme,Distribuição Nacional,2971,2971,14113.77,14113.77,7,7,1,1
2009,Sereia Filmes,Distribuição Nacional,2650,2650,15022.15,15022.15,1,1,1,1
2009,Serendip,Distribuição Nacional,556,0,4305.0,0.0,1,0,0,0
2009,Serendip/Art Films,Distribuição Nacional,21603,21603,180751.02,180751.02,1,1,1,1
2009,Sony,Distribuição Internacional,28257224,1215036,247728888.7,8561300.45,68,15,37,2
2009,Sony/Downtown,Codistribuição Internacional-Nacional,316077,316077,2640159.02,2640159.02,1,1,1,1
2009,Superfilmes,Distribuição Nacional,6784,6784,98555.5,98555.5,1,1,1,1
2009,T.A.O. Produções Artisticas,Distribuição Nacional,609,609,3887.0,3887.0,1,1,1,1
2009,Universal,Distribuição Internacional,6517331,194577,58695713.0,1531976.0,25,5,19,3
2009,Usina Digital,Distribuição Nacional,2487,2487,13227.5,13227.5,3,3,0,0
2009,Videofilmes,Distribuição Nacional,38980,38794,307378.51,306338.01,10,8,3,3
2009,Warner,Distribuição Internacional,13202890,2514362,112711984.0,21645428.0,20,4,12,2
2009,Youle Filmes,Distribuição Nacional,19,19,186.0,186.0,1,1,1,1
2010,Ab Filmes,Distribuição Nacional,50788,0,481645.78,0.0,4,0,4,0
2010,Accorde Audiovisuais,Distribuição Nacional,73756,73756,285684.55,285684.55,2,2,2,2
2010,Anavilhana,Distribuição Nacional,818,818,6679.4,6679.4,2,2,2,2
2010,Bonfilm,Distribuição Nacional,4703,0,42963.9,0.0,1,0,1,0
2010,Bras Filmes,Distribuição Nacional,24149,24149,176323.29,176323.29,1,1,1,1
2010,Caliban,Distribuição Nacional,9572,9572,74824.88,74824.88,1,1,1,1
2010,Califórnia,Distribuição Nacional,1739932,0,16422619.15,0.0,16,0,10,0
2010,Casa Azul,Distribuição Nacional,49,49,236.0,236.0,1,1,0,0
2010,Ciclorama Filmes,Distribuição Nacional,7431,7431,60280.74,60280.74,1,1,1,1
2010,Cinegrama,Distribuição Nacional,34,34,183.5,183.5,1,1,0,0
2010,Copacabana Filmes,Distribuição Nacional,1496,1496,13908.0,13908.0,1,1,1,1
2010,Downtown,Distribuição Nacional,14823,14823,79075.0,79075.0,5,5,1,1
2010,Downtown/Europa,Distribuição Nacional,848494,848494,7065555.9,7065555.9,1,1,1,1
2010,Downtown/Paris,Distribuição Nacional,447822,447822,3711269.2,3711269.2,1,1,0,0
2010,Downtown/Riofilme,Distribuição Nacional,27382,27382,218374.42,218374.42,3,3,1,1
2010,Downtown/Videofilmes,Distribuição Nacional,1328,1328,6567.0,6567.0,1,1,0,0
2010,Espaço Filmes,Distribuição Nacional,86964,86964,763358.01,763358.01,9,9,9,9
2010,Espaço Itaú De Cinema,Distribuição Nacional,8601,0,165283.5,0.0,1,0,1,0
2010,Europa,Distribuição Nacional,637851,112320,6083130.16,877595.95,24,7,13,5
2010,Europa/Riofilme,Distribuição Nacional,1459323,1459323,12671167.31,12671167.31,3,3,2,2
2010,Filmes Da Mostra,Distribuição Nacional,116134,0,1075885.32,0.0,13,0,5,0
2010,Filmes Do Estação,Distribuição Nacional,26266,293,233472.65,2486.0,7,2,0,0
2010,Filmes Do Rio De Janeiro,Distribuição Nacional,453,453,3955.71,3955.71,1,1,1,1
2010,Fox,Distribuição Internacional,25081393,4171459,232613226.0,36906484.0,32,7,18,3
2010,G7 Cinema,Distribuição Nacional,36138,36138,355801.48,355801.48,3,3,3,3
2010,Gávea Filmes E Produções,Distribuição Nacional,1036,1036,5304.5,5304.5,1,1,1,1
2010,Idéia Forte,Distribuição Nacional,929,929,8588.0,8588.0,1,1,1,1
2010,Imagem,Distribuição Nacional,4318689,43505,41399022.73,340245.04,40,4,30,2
2010,Imovision,Distribuição Nacional,714197,32077,6780813.44,310010.61,54,7,28,2
2010,M. Schmiedt Produções,Distribuição Nacional,2115,2115,10253.0,10253.0,1,1,1,1
2010,Miração Filmes,Distribuição Nacional,73,73,276.0,276.0,1,1,0,0
2010,Moro Comunicação,Distribuição Nacional,1205,1205,6908.0,6908.0,1,1,1,1
2010,Moviemobz,Distribuição Nacional,10741,1589,178735.6,14321.8,9,2,3,1
2010,Moviemobz/Riofilme,Distribuição Nacional,2667,2667,23410.0,23410.0,3,3,0,0
2010,Panda Filmes,Distribuição Nacional,16843,12806,64633.02,33089.72,4,1,0,0
2010,Pandora Filmes,Distribuição Nacional,126478,14740,1084352.72,107209.91,32,5,9,2
2010,Paramount,Distribuição Internacional,19343121,390346,185576728.0,3483041.0,13,2,13,2
2010,Paris,Distribuição Nacional,8938884,433,77483672.51,4066.0,34,1,24,1
2010,Pipa Produções,Distribuição Nacional,2679,1489,9833.5,3734.0,4,3,1,0
2010,Playarte,Distribuição Nacional,4499544,1248097,39394612.94,8337523.98,35,4,25,2
2010,Polifilmes,Distribuição Nacional,4233,4063,32207.45,30934.45,5,4,3,3
2010,Raiz Distribuidora,Distribuição Nacional,57443,57443,172111.7,172111.7,5,5,0,0
2010,Santa Fé Filmes,Distribuição Nacional,1661,1661,14122.0,14122.0,1,1,1,1
2010,Sereia Filmes,Distribuição Nacional,73,73,171.0,171.0,1,1,0,0
2010,Serendip,Distribuição Nacional,39226,0,345126.52,0.0,6,0,6,0
2010,Símio Filmes,Distribuição Nacional,1809,1809,9312.0,9312.0,1,1,1,1
2010,Sony,Distribuição Internacional,26984602,1548962,257809217.66,12620518.34,63,13,33,4
2010,Sony/Downtown,Codistribuição Internacional-Nacional,3414241,3414241,30283798.77,30283798.77,2,2,1,1
2010,Sony/Riofilme,Codistribuição Internacional-Nacional,155744,155744,1350474.16,1350474.16,1,1,1,1
2010,T.A.O. Produções Artisticas,Distribuição Nacional,879,879,2178.0,2178.0,1,1,0,0
2010,Universal,Distribuição Internacional,7002618,0,65781012.0,0.0,17,0,12,0
2010,Usina Digital,Distribuição Nacional,1805,1805,12227.75,12227.75,1,1,1,1
2010,Vega Filmes,Distribuição Nacional,85,85,908.0,908.0,1,1,1,1
2010,Videofilmes,Distribuição Nacional,89087,89087,817308.91,817308.91,5,5,4,4
2010,Vitrine Filmes,Distribuição Nacional,2368,2368,14778.71,14778.71,3,3,2,2
2010,Walper Ruas,Distribuição Nacional,2822,2822,21042.5,21042.5,1,1,1,1
2010,Warner,Distribuição Internacional,17072980,8971,164502240.37,73412.0,25,4,18,1
2010,Warner/Riofilme,Codistribuição Internacional-Nacional,296739,296739,2246886.0,2246886.0,1,1,1,1
2010,Zazen,Distribuição Nacional,11023475,11023475,102320114.16,102320114.16,1,1,1,1
2011,Ab Filmes,Distribuição Nacional,35255,0,353514.15,0.0,6,0,3,0
2011,Ab Filmes/Festival Filmes,Distribuição Nacional,4268,4268,43090.91,43090.91,1,1,1,1
2011,Accorde Audiovisuais,Distribuição Nacional,16611,16611,46176.0,46176.0,1,1,0,0
2011,Activity Filmes,Distribuição Nacional,2070,0,16135.79,0.0,1,0,1,0
2011,Art Films,Distribuição Nacional,237,0,1435.0,0.0,1,0,0,0
2011,Bonfilm,Distribuição Nacional,10110,0,93444.58,0.0,2,0,1,0
2011,Bras Filmes,Distribuição Nacional,1330,1330,3198.0,3198.0,1,1,0,0
2011,Business Telecom,Distribuição Nacional,798,798,3958.0,3958.0,1,1,1,1
2011,Caliban,Distribuição Nacional,54,54,650.35,650.35,1,1,0,0
2011,Califórnia,Distribuição Nacional,1362456,136,15627702.78,885.0,18,1,13,1
2011,Camisa Treze,Distribuição Nacional,2897,2897,30576.5,30576.5,1,1,1,1
2011,Carioca,Distribuição Nacional,173,173,1415.0,1415.0,1,1,1,1
2011,Cinemark Brasil,Distribuição Nacional,30619,21842,429087.0,291939.0,2,1,2,1
2011,Copacabana Filmes,Distribuição Nacional,21261,21261,180122.67,180122.67,3,3,1,1
2011,Disney,Distribuição Internacional,12424433,1194628,126700553.84,10742238.99,12,1,10,1
2011,Downtown,Distribuição Nacional,89694,89694,777142.59,777142.59,4,4,4,4
2011,Downtown/Europa,Distribuição Nacional,239,239,478.0,478.0,1,1,0,0
2011,Downtown/Paris,Distribuição Nacional,3058730,3058730,27322509.56,27322509.56,1,1,1,1
2011,Downtown/Paris/Riofilme,Distribuição Nacional,2959460,2959460,28030183.67,28030183.67,1,1,1,1
2011,Downtown/Riofilme,Distribuição Nacional,413851,413851,3355752.35,3355752.35,3,3,3,3
2011,Enquadramento Produções,Distribuição Nacional,56,56,353.0,353.0,1,1,1,1
2011,Esfera Produções,Distribuição Nacional,33590,0,372248.21,0.0,2,0,2,0
2011,Espaço Filmes,Distribuição Nacional,77747,77747,780650.87,780650.87,11,11,9,9
2011,Espaço Itaú De Cinema,Distribuição Nacional,11699,0,226914.0,0.0,2,0,1,0
2011,Europa,Distribuição Nacional,116148,35132,1069736.19,261338.11,18,6,6,2
2011,Europa/Riofilme,Distribuição Nacional,143128,143128,1163340.59,1163340.59,2,2,0,0
2011,F.J. Vídeo,Distribuição Nacional,557,0,1206.0,0.0,3,0,2,0
2011,Filmes Da Mostra,Distribuição Nacional,43045,0,418886.36,0.0,12,0,3,0
2011,Filmes Do Estação,Distribuição Nacional,80468,74976,705672.47,650882.72,8,2,4,2
2011,Formosa Filmes,Distribuição Nacional,1370,1370,11170.55,11170.55,1,1,1,1
2011,Fox,Distribuição Internacional,22750838,2186037,238408891.4,20563567.52,29,7,21,4
2011,Gávea Filmes E Produções,Distribuição Nacional,4040,4040,29158.7,29158.7,2,2,1,1
2011,Imagem,Distribuição Nacional,9422035,1720421,96068303.88,15878617.51,43,9,30,7
2011,Imagem/Riofilme,Distribuição Nacional,2176999,2176999,20038362.43,20038362.43,1,1,1,1
2011,Imovision,Distribuição Nacional,1011382,42194,10682235.88,466903.0,62,7,31,2
2011,Leão Filmes,Distribuição Nacional,8088,8088,13509.5,13509.5,1,1,1,1
2011,Lume Produções Cinematográficas,Distribuição Nacional,24661,0,217873.11,0.0,6,0,6,0
2011,Miração Filmes,Distribuição Nacional,828,828,3201.59,3201.59,1,1,1,1
2011,Mobz,Distribuição Nacional,47314,0,905526.44,0.0,2,0,2,0
2011,Panda Filmes,Distribuição Nacional,10218,2285,84111.52,19267.68,5,3,4,2
2011,Pandora Filmes,Distribuição Nacional,65369,13190,574166.42,94422.03,25,6,6,3
2011,Paramount,Distribuição Internacional,24253226,1283545,252000886.0,11967157.0,21,3,17,1
2011,Paris,Distribuição Nacional,13801567,912676,136992869.42,8288698.51,36,3,23,3
2011,Petrini,Distribuição Nacional,25553,0,216244.89,0.0,4,0,3,0
2011,Pipa Produções,Distribuição Nacional,33130,31912,260124.51,250448.51,6,5,6,5
2011,Playarte,Distribuição Nacional,3199162,115807,34896890.05,1035570.84,28,4,17,1
2011,Polifilmes,Distribuição Nacional,23712,23712,205232.9,205232.9,9,9,6,6
2011,Polifilmes/Lapfilme,Distribuição Nacional,3469,3469,32011.56,32011.56,1,1,1,1
2011,Raiz Distribuidora,Distribuição Nacional,171463,171463,516760.05,516760.05,14,14,3,3
2011,Schürmann,Distribuição Nacional,9821,9821,101249.85,101249.85,1,1,1,1
2011,Serendip,Distribuição Nacional,110142,0,1161600.33,0.0,9,0,5,0
2011,Sony,Distribuição Internacional,19652349,46759,194832720.1,400408.84,43,10,17,1
2011,Sony/Downtown,Codistribuição Internacional-Nacional,65,65,161.0,161.0,1,1,0,0
2011,Sony/Riofilme,Codistribuição Internacional-Nacional,4783,4783,14447.5,14447.5,1,1,0,0
2011,Tucumán,Distribuição Nacional,1172,0,12561.15,0.0,1,0,1,0
2011,Tva2 Produções,Distribuição Nacional,251,251,1745.05,1745.05,1,1,1,1
2011,Universal,Distribuição Internacional,6329264,593861,59818790.0,5881678.0,17,2,11,1
2011,Videofilmes,Distribuição Nacional,10436,10436,96645.82,96645.82,5,5,4,4
2011,Vinny Filmes,Distribuição Nacional,828408,0,7919553.22,0.0,5,0,5,0
2011,Vitrine Filmes,Distribuição Nacional,26677,25512,212897.01,202101.01,17,16,14,13
2011,Warner,Distribuição Internacional,18131124,54563,184760347.36,536448.0,37,3,21,2
2011,Warner/Riofilme,Codistribuição Internacional-Nacional,3426,3426,10198.0,10198.0,1,1,0,0
2011,Zazen,Distribuição Nacional,123248,123248,1141039.58,1141039.58,1,1,0,0
2012,Ab Filmes,Distribuição Nacional,13507,0,151492.28,0.0,3,0,2,0
2012,Ab Filmes/Festival Filmes,Distribuição Nacional,118,118,749.0,749.0,1,1,0,0
2012,Ab Filmes/Polifilmes,Distribuição Nacional,7149,7149,71046.47,71046.47,1,1,1,1
2012,Affonso Uchôa,Distribuição Nacional,321,321,1488.5,1488.5,1,1,1,1
2012,Bollywood Filmes,Distribuição Nacional,1355,0,12518.21,0.0,1,0,1,0
2012,Bonfilm,Distribuição Nacional,141,0,910.5,0.0,1,0,0,0
2012,Caliban,Distribuição Nacional,4493,4493,40278.5,40278.5,1,1,1,1
2012,Califórnia,Distribuição Nacional,1763263,38739,21285077.06,393592.81,22,1,16,1
2012,Canal Azul,Distribuição Nacional,691,691,7719.0,7719.0,1,1,1,1
2012,Carioca,Distribuição Nacional,60,60,190.75,190.75,1,1,0,0
2012,Casa Azul,Distribuição Nacional,39,39,415.0,415.0,1,1,1,1
2012,Ciclorama Filmes,Distribuição Nacional,322,322,1692.0,1692.0,1,1,1,1
2012,Copacabana Filmes,Distribuição Nacional,96,96,320.0,320.0,1,1,0,0
2012,Disney,Distribuição Internacional,17141172,0,200716283.11,0.0,16,0,7,0
2012,Downtown,Distribuição Nacional,48739,48739,511058.02,511058.02,5,5,2,2
2012,Downtown/Paris/Riofilme,Distribuição Nacional,9970033,9970033,101054281.79,101054281.79,6,6,6,6
2012,Downtown/Riofilme,Distribuição Nacional,96357,96357,1026880.87,1026880.87,2,2,1,1
2012,Elo Company,Distribuição Nacional,681,681,8576.42,8576.42,1,1,1,1
2012,Empresa Cinematográfica Pampeana,Distribuição Nacional,970,970,8524.81,8524.81,1,1,1,1
2012,Esfera Produções,Distribuição Nacional,41931,0,498241.61,0.0,8,0,6,0
2012,Espaço Filmes,Distribuição Nacional,21847,21847,228387.88,228387.88,7,7,5,5
2012,Espaço Itaú De Cinema,Distribuição Nacional,1639,0,34470.12,0.0,2,0,1,0
2012,Filmes Da Mostra,Distribuição Nacional,16860,0,152203.82,0.0,11,0,5,0
2012,Filmes Do Estação,Distribuição Nacional,24885,54,222280.89,321.0,5,1,1,0
2012,Formosa Filmes,Distribuição Nacional,18,18,192.0,192.0,1,1,0,0
2012,Fox,Distribuição Internacional,21096097,160554,219680717.47,1492417.77,25,3,15,1
2012,Fraiha Produções,Distribuição Nacional,980,980,10098.24,10098.24,1,1,1,1
2012,G7 Cinema,Distribuição Nacional,13609,13609,161692.46,161692.46,1,1,1,1
2012,Gávea Filmes E Produções,Distribuição Nacional,2263,2263,13943.21,13943.21,2,2,1,1
2012,Graça Filmes,Distribuição Nacional,292796,0,2652680.52,0.0,1,0,1,0
2012,Grafo Audiovisual,Distribuição Nacional,1884,1884,16751.1,16751.1,1,1,1,1
2012,H2O Films,Distribuição Nacional,4329,4329,42923.81,42923.81,1,1,1,1
2012,H2O Films/Riofilme,Distribuição Nacional,61312,61312,453499.97,453499.97,2,2,2,2
2012,Ideias Maria Farinha,Distribuição Nacional,2744,2744,29153.99,29153.99,1,1,1,1
2012,Imagem,Distribuição Nacional,12419712,689494,136702831.17,6753605.8,44,8,29,3
2012,Imovision,Distribuição Nacional,1027417,114470,11857567.73,1204043.12,56,6,34,5
2012,Kinofilmes Produções,Distribuição Nacional,279,279,3191.0,3191.0,1,1,1,1
2012,Leão Filmes,Distribuição Nacional,53,53,299.0,299.0,1,1,0,0
2012,Lume Produções Cinematográficas,Distribuição Nacional,31975,1486,257175.31,9596.31,14,2,8,2
2012,Mapa Filmes Do Brasil,Distribuição Nacional,597,597,6041.5,6041.5,1,1,0,0
2012,Maxie Demian,Distribuição Nacional,283,283,2015.0,2015.0,1,1,1,1
2012,Mercúrio Produções,Distribuição Nacional,9489,9489,42378.9,42378.9,1,1,1,1
2012,Mirada Filmes,Distribuição Nacional,162,162,1756.0,1756.0,1,1,1,1
2012,Mobz,Distribuição Nacional,2770,2770,34233.47,34233.47,1,1,1,1
2012,Moviola Filmes,Distribuição Nacional,460,460,2856.0,2856.0,1,1,1,1
2012,Okna Produções,Distribuição Nacional,447,447,2207.0,2207.0,1,1,1,1
2012,Outros Filmes Produções,Distribuição Nacional,576,576,3480.0,3480.0,2,2,2,2
2012,Panda Filmes,Distribuição Nacional,4648,0,40689.0,0.0,1,0,1,0
2012,Pandora Filmes,Distribuição Nacional,68267,4163,683995.57,31565.14,21,4,8,1
2012,Paramount,Distribuição Internacional,12716639,170471,142273551.0,1883285.0,12,1,9,1
2012,Paris,Distribuição Nacional,17631287,370624,189518045.7,3879782.74,39,1,31,1
2012,Petrini,Distribuição Nacional,32605,0,333179.0,0.0,4,0,2,0
2012,Pipa Produções,Distribuição Nacional,1386,1386,10651.48,10651.48,3,3,1,1
2012,Playarte,Distribuição Nacional,1753221,288900,19610848.59,3300873.17,23,2,12,1
2012,Polifilmes,Distribuição Nacional,1843,1843,10192.01,10192.01,7,7,0,0
2012,Polifilmes/Asacine,Distribuição Nacional,499,499,4723.27,4723.27,1,1,1,1
2012,Prana Filmes,Distribuição Nacional,1546,1546,10961.9,10961.9,1,1,1,1
2012,Quimera Filmes,Distribuição Nacional,14,14,225.0,225.0,1,1,0,0
2012,Raiz Distribuidora,Distribuição Nacional,322,322,3053.53,3053.53,3,3,0,0
2012,Refinaria Produções,Distribuição Nacional,145,145,1012.0,1012.0,1,1,1,1
2012,Riofilme,Distribuição Nacional,3546,3546,33765.5,33765.5,1,1,1,1
2012,Serendip,Distribuição Nacional,33692,0,318864.11,0.0,7,0,3,0
2012,Signopus,Distribuição Nacional,7916,7916,71505.59,71505.59,1,1,1,1
2012,Sony,Distribuição Internacional,21791110,75217,254267016.35,864400.25,29,2,19,1
2012,Sony/Downtown,Codistribuição Internacional-Nacional,377887,377887,3898283.67,3898283.67,1,1,1,1
2012,Sony/Riofilme,Codistribuição Internacional-Nacional,46735,46735,537896.75,537896.75,2,2,1,1
2012,Terra Firme,Distribuição Nacional,548,548,5776.0,5776.0,1,1,1,1
2012,Tigre Produções Cinematográficas,Distribuição Nacional,19674,19674,47125.51,47125.51,1,1,1,1
2012,Tucumán,Distribuição Nacional,5638,2184,47473.98,12777.68,3,1,3,1
2012,Universal,Distribuição Internacional,9162708,5147,95915553.0,50074.0,17,1,14,1
2012,Videofilmes,Distribuição Nacional,92,92,411.0,411.0,2,2,0,0
2012,Vinny Filmes,Distribuição Nacional,648161,218938,6689303.24,1913570.08,26,2,20,2
2012,Vitrine Filmes,Distribuição Nacional,36285,36285,311116.22,311116.22,14,14,6,6
2012,Vpc Cinemavídeo,Distribuição Nacional,1856,1856,14074.5,14074.5,1,1,1,1
2012,Warner,Distribuição Internacional,17716110,2357104,197348198.0,23603078.0,28,4,17,2
2012,Zazen,Distribuição Nacional,402852,402852,3963582.33,3963582.33,1,1,1,1
2013,Ab Filmes/Polifilmes,Distribuição Nacional,1200,1200,11586.13,11586.13,2,2,1,1
2013,Alphaville Filmes,Distribuição Nacional,182445,0,2186898.81,0.0,10,0,10,0
2013,Arthouse,Distribuição Nacional,767,767,10025.35,10025.35,2,2,2,2
2013,Bela Filmes,Distribuição Nacional,553,553,3939.68,3939.68,1,1,1,1
2013,Bonfilm,Distribuição Nacional,23,0,281.95,0.0,1,0,0,0
2013,Brazukah Produções Culturais,Distribuição Nacional,153,153,1300.19,1300.19,1,1,1,1
2013,Bretz Filmes/Riofilme,Distribuição Nacional,8831,8831,94502.95,94502.95,1,1,1,1
2013,Busca Vida Filmes,Distribuição Nacional,1334,1334,17278.01,17278.01,1,1,1,1
2013,Cafco Filmes,Distribuição Nacional,17480,0,210423.51,0.0,2,0,2,0
2013,Califórnia,Distribuição Nacional,799791,18175,9878915.6,185132.62,25,3,20,3
2013,Canal Brasil,Distribuição Nacional,8097,8097,96523.98,96523.98,1,1,1,1
2013,Cesar Augusto Gananian,Distribuição Nacional,867,867,13260.91,13260.91,1,1,1,1
2013,Cicatrix Filmes,Distribuição Nacional,4032,4032,31674.35,31674.35,1,1,1,1
2013,Ciclorama Filmes,Distribuição Nacional,1262,1262,11903.08,11903.08,1,1,0,0
2013,Cine Santa Teresa,Distribuição Nacional,2285,2285,17781.5,17781.5,1,1,1,1
2013,Cinema Cinema Produções,Distribuição Nacional,496,496,4752.93,4752.93,1,1,1,1
2013,Cinevideo Produções,Distribuição Nacional,521,521,6178.5,6178.5,1,1,1,1
2013,Copacabana Filmes,Distribuição Nacional,1591,1591,14828.67,14828.67,1,1,1,1
2013,Cultura Maior,Distribuição Nacional,1676,1676,21519.41,21519.41,1,1,1,1
2013,Diamond Films,Distribuição Nacional,1156042,0,13841235.06,0.0,10,0,10,0
2013,Disney,Distribuição Internacional,24312178,818828,296349213.0,8954177.0,21,3,10,3
2013,Docdoma Filmes,Distribuição Nacional,750,750,5938.5,5938.5,1,1,1,1
2013,Downtown,Distribuição Nacional,15,15,232.0,232.0,1,1,1,1
2013,Downtown/Paris,Distribuição Nacional,12955183,12955183,141436440.89,141436440.89,7,7,7,7
2013,Downtown/Paris/Riofilme,Distribuição Nacional,4147267,4147267,43099264.29,43099264.29,4,4,1,1
2013,Downtown/Sony/Riofilme,Codistribuição Internacional-Nacional,353690,353690,3099476.47,3099476.47,1,1,1,1
2013,Drama Filmes,Distribuição Nacional,365,365,1104.0,1104.0,1,1,1,1
2013,E.H. Produções,Distribuição Nacional,6678,6678,75982.23,75982.23,3,3,3,3
2013,Elo Company,Distribuição Nacional,2658,2658,35428.62,35428.62,2,2,2,2
2013,Em Foco Multimídia,Distribuição Nacional,747,747,6899.22,6899.22,1,1,1,1
2013,Esfera Produções,Distribuição Nacional,308216,0,3919775.39,0.0,23,0,14,0
2013,Espaço Filmes,Distribuição Nacional,122559,118561,1430203.62,1382123.34,10,8,7,6
2013,Espaço Filmes/Videofilmes,Distribuição Nacional,2585,2585,31043.54,31043.54,1,1,1,1
2013,Espaço Itaú De Cinema,Distribuição Nacional,1667,0,31115.99,0.0,3,0,0,0
2013,Estação Elétrica Produções,Distribuição Nacional,183,183,1414.0,1414.0,1,1,1,1
2013,Europa,Distribuição Nacional,442369,197788,5197744.47,2059408.15,11,3,10,3
2013,Europa/Riofilme,Distribuição Nacional,1622046,1622046,17208325.26,17208325.26,2,2,2,2
2013,F. J. Cines,Distribuição Nacional,5079,0,35314.5,0.0,1,0,0,0
2013,Festival Filmes,Distribuição Nacional,248,248,3591.06,3591.06,1,1,1,1
2013,Filmes Da Mostra,Distribuição Nacional,21683,0,199460.74,0.0,15,0,7,0
2013,Fm Produções,Distribuição Nacional,120,120,1276.99,1276.99,1,1,1,1
2013,Formosa Filmes,Distribuição Nacional,769,769,10007.06,10007.06,1,1,1,1
2013,Forte Filmes,Distribuição Nacional,2002,2002,25387.81,25387.81,2,2,2,2
2013,Fox,Distribuição Internacional,18486428,125502,222002175.0,1302369.0,22,1,19,1
2013,Graça Filmes,Distribuição Nacional,1170,0,6456.5,0.0,1,0,0,0
2013,Grafo Audiovisual,Distribuição Nacional,98,98,280.0,280.0,1,1,0,0
2013,Grupo Storm,Distribuição Nacional,325,325,3178.0,3178.0,1,1,1,1
2013,Gullane Entretenimento,Distribuição Nacional,527,527,6479.84,6479.84,1,1,1,1
2013,H2O Films,Distribuição Nacional,99257,18135,1268177.62,197858.87,8,3,7,2
2013,H2O Films/Riofilme,Distribuição Nacional,13151,13151,115473.14,115473.14,3,3,1,1
2013,Imagem,Distribuição Nacional,9822007,4293576,109536811.26,45596917.54,37,7,30,5
